Distributor,Customer Name,City,Country,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year
Erdman  ,Cummings LLC Pharmaceutical Ltd,Sundern,Germany,Pharmacy,Retail,Fosinofen,Antipiretics,10.0,385,3850.0,December,2019
Erdman  ,"Hahn, Rutherford and Gislason Pharmacy",Wolfenbüttel,Germany,Pharmacy,Retail,Kinerinex,Antiseptics,20.0,647,12940.0,December,2019
Erdman  ,Schaefer-Rolfson Pharma Plc,Freiberg,Germany,Pharmacy,Retail,Presetron,Mood Stabilizers,2.0,216,432.0,December,2019
Erdman  ,Gottlieb-Cruickshank Pharm,Schwabach,Germany,Pharmacy,Retail,Paronium Atracustone,Analgesics,2.0,414,828.0,December,2019
Erdman  ,Wolff Group ,Pfungstadt,Germany,Pharmacy,Retail,Antaparin Varizyme,Mood Stabilizers,10.0,513,5130.0,December,2019
Erdman  ,Wolff Group ,Pfungstadt,Germany,Pharmacy,Retail,Xenaderal,Mood Stabilizers,5.0,311,1555.0,December,2019
Erdman  ,Runolfsson-Halvorson Pharm,Rheinberg,Germany,Pharmacy,Retail,Proderal,Antiseptics,10.0,34,340.0,December,2019
Erdman  ,Heller-Abernathy Pharma Plc,Heide,Germany,Pharmacy,Retail,Atrabicin Alkerotec,Antiseptics,100.0,249,24900.0,December,2019
Erdman  ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,Pharmacy,Retail,Victomine,Antimalarial,10.0,705,7050.0,December,2019
Erdman  ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Diaxolol,Antiseptics,40.0,765,30600.0,December,2019
Erdman  ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Sumanazole,Analgesics,4.0,529,2116.0,December,2019
Erdman  ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Zonixamine Immulinum,Analgesics,30.0,298,8940.0,December,2019
Erdman  ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,Pharmacy,Retail,Ceretosine,Antiseptics,50.0,343,17150.0,December,2019
Erdman  ,"Reynolds, Jast and Mante ",Achern,Germany,Pharmacy,Retail,Sodinel Olofribrate,Antimalarial,50.0,50,2500.0,December,2019
Erdman  ,"Upton, Abernathy and Goodwin Pharm",Kelkheim (Taunus),Germany,Pharmacy,Retail,Aspinavir Silovance,Antibiotics,30.0,549,16470.0,December,2019
Erdman  ,"Kuphal, Herzog and Purdy Pharmaceutical Limited",Erding,Germany,Pharmacy,Retail,Alemtuvatol Megalinum,Analgesics,100.0,682,68200.0,December,2019
Erdman  ,"Torphy, Pfeffer and Jakubowski Pharmaceutical Ltd",Leipzig,Germany,Pharmacy,Retail,Alpharolac,Antipiretics,50.0,533,26650.0,December,2019
Erdman  ,VonRueden-Adams Pharm,Delitzsch,Germany,Pharmacy,Retail,Betanem,Analgesics,2.0,611,1222.0,December,2019
Erdman  ,"Buckridge, Dach and Carroll Pharmaceutical Ltd",Baunatal,Germany,Pharmacy,Retail,Lacoplex Hyaluvance,Mood Stabilizers,16.0,334,5344.0,December,2019
Erdman  ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Alpradipine,Analgesics,35.0,445,15575.0,December,2019
Erdman  ,"Daniel, Baumbach and Nitzsche Pharmacy",Kempten,Germany,Pharmacy,Retail,Ciclonazol,Antiseptics,-278.0,121,-33638.0,December,2019
Erdman  ,Schuppe Inc ,Bensheim,Germany,Pharmacy,Retail,Ribabyclor,Antiseptics,278.0,469,130382.0,December,2019
Erdman  ,Franecki Inc Pharma Plc,Schwerte,Germany,Pharmacy,Retail,Methiclotide,Antibiotics,30.0,458,13740.0,December,2019
Erdman  ,"Steuber, Skiles and Kilback Pharmaceutical Limited",Bonn,Germany,Pharmacy,Retail,Zonixamine Immulinum,Analgesics,5.0,298,1490.0,December,2019
Erdman  ,"Lebsack, Yost and Heller Pharma Plc",Ibbenbüren,Germany,Pharmacy,Retail,Relenvice,Antimalarial,15.0,459,6885.0,December,2019
Erdman  ,Fritsch-Hauck Pharmaceutical Ltd,Fürth,Germany,Pharmacy,Retail,Effigine Propraprex,Antimalarial,5.0,377,1885.0,December,2019
Erdman  ,Okuneva-Corkery Pharma Plc,Bornheim,Germany,Pharmacy,Retail,Feruprazole,Mood Stabilizers,10.0,115,1150.0,December,2019
Erdman  ,Koch-Osinski Pharmacy,Hamminkeln,Germany,Pharmacy,Retail,Formolovir Amanferon,Analgesics,20.0,191,3820.0,December,2019
Erdman  ,"Zieme, Doyle and Kunze Pharm",Stuttgart,Germany,Pharmacy,Retail,Eproline,Antibiotics,15.0,780,11700.0,December,2019
Erdman  ,Haley PLC Pharmacy,Kassel,Germany,Pharmacy,Retail,Paronium Atracustone,Analgesics,5.0,414,2070.0,December,2019
Gerlach LLC ,Lemke Ltd Pharma Plc,Leverkusen,Germany,Pharmacy,Retail,Panpion,Antiseptics,1.0,692,692.0,December,2019
Gerlach LLC ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Diprotaine,Antiseptics,1.0,318,318.0,December,2019
Gerlach LLC ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,Pharmacy,Retail,Adalatamine,Antiseptics,2.0,794,1588.0,December,2019
Gerlach LLC ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,Pharmacy,Retail,Lioletine Refliruvax,Analgesics,5.0,435,2175.0,December,2019
Gerlach LLC ,McCullough LLC Pharmaceutical Limited,Nuremberg,Germany,Pharmacy,Retail,Temasone Thiobucil,Antimalarial,6.0,482,2892.0,December,2019
Gerlach LLC ,Huels-Klein ,Peine,Germany,Pharmacy,Retail,Pazofenac,Mood Stabilizers,2.0,123,246.0,December,2019
Gerlach LLC ,Barrows Inc Pharmaceutical Limited,Speyer,Germany,Pharmacy,Retail,Amphesirox,Antiseptics,40.0,25,1000.0,December,2019
Gerlach LLC ,Fritsch-Hauck Pharmaceutical Ltd,Fürth,Germany,Pharmacy,Retail,Effigine Propraprex,Antimalarial,6.0,377,2262.0,December,2019
Gerlach LLC ,Purdy Ltd Pharm,Korbach,Germany,Pharmacy,Retail,Microroban Afatigomar,Antimalarial,20.0,478,9560.0,December,2019
Gerlach LLC ,Collins-Schmidt Pharma Plc,Marburg,Germany,Pharmacy,Retail,Magnemunex,Antiseptics,10.0,689,6890.0,December,2019
Gerlach LLC ,Raynor LLC Pharmaceutical Limited,Strausberg,Germany,Pharmacy,Retail,Nisorase,Antibiotics,55.0,393,21615.0,December,2019
Gerlach LLC ,Crist Inc Pharma Plc,Eschwege,Germany,Pharmacy,Retail,Lovepion,Antiseptics,5.0,544,2720.0,December,2019
Gerlach LLC ,Mills Inc Pharmacy,Bremen,Germany,Pharmacy,Retail,Topitaine,Mood Stabilizers,5.0,517,2585.0,December,2019
Gerlach LLC ,Raynor LLC Pharm,Hilden,Germany,Pharmacy,Retail,Lansostral Acgestin,Antiseptics,50.0,627,31350.0,December,2019
Gerlach LLC ,Raynor LLC Pharmaceutical Limited,Strausberg,Germany,Pharmacy,Retail,Menogine,Antiseptics,5.0,742,3710.0,December,2019
Gerlach LLC ,Hartmann-Wolf Pharmacy,Wunstorf,Germany,Pharmacy,Retail,Formolovir Amanferon,Analgesics,2.0,191,382.0,December,2019
Gerlach LLC ,"Kertzmann, Quitzon and Harris Pharmaceutical Limited",Forst,Germany,Pharmacy,Retail,Acantaine,Antibiotics,20.0,66,1320.0,December,2019
Gerlach LLC ,Fahey-Prosacco Pharmaceutical Limited,Einbeck,Germany,Pharmacy,Retail,Apronazol,Antibiotics,5.0,472,2360.0,December,2019
Gerlach LLC ,Emard-O'Connell Pharm,Rosenheim,Germany,Pharmacy,Retail,Xenaderal,Mood Stabilizers,5.0,311,1555.0,December,2019
Gerlach LLC ,Hermiston LLC Pharm,Moers,Germany,Pharmacy,Retail,Trazozaprine,Mood Stabilizers,5.0,708,3540.0,December,2019
Gerlach LLC ,Pfannerstill Group Pharmaceutical Limited,Kaarst,Germany,Pharmacy,Retail,Halcifergen Nevazone,Antimalarial,8.0,710,5680.0,December,2019
Gerlach LLC ,"Reynolds, Jast and Mante ",Achern,Germany,Pharmacy,Retail,Pitodomide,Antimalarial,3.0,24,72.0,December,2019
Gerlach LLC ,Hoeger Ltd Pharm,Lennestadt,Germany,Pharmacy,Retail,Belavarix Benzabicin,Antibiotics,10.0,131,1310.0,December,2019
Gerlach LLC ,"Hahn, Rutherford and Gislason Pharm",Kulmbach,Germany,Pharmacy,Retail,Afinitasol,Antipiretics,5.0,286,1430.0,December,2019
Gerlach LLC ,Runte-Marquardt Pharmacy,Idstein,Germany,Pharmacy,Retail,Ibruferon,Antiseptics,10.0,82,820.0,December,2019
Gerlach LLC ,Pfannerstill Group Pharmaceutical Limited,Kaarst,Germany,Pharmacy,Retail,Abtasol,Antiseptics,6.0,754,4524.0,December,2019
Gerlach LLC ,Breitenberg-Kuhn Pharma Plc,Cloppenburg,Germany,Pharmacy,Retail,Quixitriptan Alanesin,Antiseptics,20.0,79,1580.0,December,2019
Gerlach LLC ,"Hills, Stroman and Ernser ",Rheda-Wiedenbrück,Germany,Pharmacy,Retail,Fosinofen,Antipiretics,50.0,385,19250.0,December,2019
Gerlach LLC ,Harris-Conroy Pharm,Oelde,Germany,Pharmacy,Retail,Aggrakine,Antiseptics,4.0,47,188.0,December,2019
Gerlach LLC ,Barrows-Kohler Pharma Plc,Coesfeld,Germany,Pharmacy,Retail,Aclonuma,Antimalarial,5.0,474,2370.0,December,2019
Gerlach LLC ,Emard-O'Connell Pharmaceutical Ltd,Kevelaer,Germany,Pharmacy,Retail,Paronium Atracustone,Analgesics,20.0,414,8280.0,December,2019
Gerlach LLC ,Crist Inc Pharma Plc,Eschwege,Germany,Pharmacy,Retail,Epzipitant,Analgesics,5.0,778,3890.0,December,2019
Gerlach LLC ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Primatate Univatol,Mood Stabilizers,10.0,172,1720.0,December,2019
Gerlach LLC ,"Erdman, Senger and Oberbrunner Pharmacy",Straubing,Germany,Pharmacy,Retail,Diprolimus,Antiseptics,5.0,634,3170.0,December,2019
Gerlach LLC ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,Pharmacy,Retail,Spiroderall,Mood Stabilizers,5.0,653,3265.0,December,2019
Gerlach LLC ,Runte-Marquardt Pharmacy,Idstein,Germany,Pharmacy,Retail,Abatatriptan,Antibiotics,5.0,742,3710.0,December,2019
Gerlach LLC ,Wolff Group ,Pfungstadt,Germany,Pharmacy,Retail,Alpharolac,Antipiretics,30.0,533,15990.0,December,2019
Gerlach LLC ,Zemlak-Witting ,Cuxhaven,Germany,Pharmacy,Retail,Cortirodine Alimcline,Antipiretics,20.0,128,2560.0,December,2019
Gerlach LLC ,Mraz-Kutch Pharma Plc,Butzbach,Germany,Pharmacy,Retail,Insozyme,Antiseptics,5.0,655,3275.0,December,2019
Gerlach LLC ,Runolfsson-Halvorson Pharm,Rheinberg,Germany,Pharmacy,Retail,Relenstrel Exurabine,Antibiotics,20.0,424,8480.0,December,2019
Gerlach LLC ,Barton Ltd Pharmaceutical Limited,Celle,Germany,Pharmacy,Retail,Sevotrana Tiafoxin,Analgesics,10.0,460,4600.0,December,2019
Gerlach LLC ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Dantolac Pazocor,Analgesics,15.0,578,8670.0,December,2019
Gerlach LLC ,Mraz Group Pharmaceutical Limited,Schweinfurt,Germany,Pharmacy,Retail,Fosinofen,Antipiretics,15.0,385,5775.0,December,2019
Gerlach LLC ,Kreiger Inc ,Burgdorf,Germany,Pharmacy,Retail,Xenaminphen,Antimalarial,10.0,195,1950.0,December,2019
Gerlach LLC ,Gerlach LLC Pharmacy,Hofheim,Germany,Pharmacy,Retail,Ergomethate,Mood Stabilizers,40.0,604,24160.0,December,2019
Gerlach LLC ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Hydroxyprosyn,Antibiotics,5.0,220,1100.0,December,2019
Gerlach LLC ,Crist Inc Pharma Plc,Eschwege,Germany,Pharmacy,Retail,Nevanide Actozide,Antibiotics,20.0,773,15460.0,December,2019
Gerlach LLC ,Raynor LLC Pharmaceutical Limited,Strausberg,Germany,Pharmacy,Retail,Abranatal Lysoprosate,Antiseptics,3.0,681,2043.0,December,2019
Gerlach LLC ,Gleason PLC Pharma Plc,Bad Reichenhall,Germany,Pharmacy,Retail,Adideine,Mood Stabilizers,20.0,678,13560.0,December,2019
Gerlach LLC ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,Pharmacy,Retail,Megenorphine,Antimalarial,30.0,402,12060.0,December,2019
Gerlach LLC ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Dexmebital Acanplan,Analgesics,10.0,170,1700.0,December,2019
Gerlach LLC ,McCullough LLC Pharmaceutical Limited,Nuremberg,Germany,Pharmacy,Retail,Ibrulinum,Antipiretics,30.0,190,5700.0,December,2019
Gerlach LLC ,"Heathcote, Kovacek and Parker ",Hof,Germany,Pharmacy,Retail,Morphizolid Tianalin,Mood Stabilizers,216.0,742,160272.0,December,2019
Gerlach LLC ,Huels-Klein Pharmaceutical Ltd,Helmstedt,Germany,Pharmacy,Retail,Acelimus,Analgesics,30.0,746,22380.0,December,2019
Gerlach LLC ,Pfannerstill Group Pharmaceutical Limited,Kaarst,Germany,Pharmacy,Retail,Vibratosine Alemtrace,Antibiotics,20.0,269,5380.0,December,2019
Gerlach LLC ,Koss Ltd Pharma Plc,Dingolfing,Germany,Pharmacy,Retail,Lovephilus,Analgesics,20.0,582,11640.0,December,2019
Gerlach LLC ,Roob PLC Pharmaceutical Limited,Frechen,Germany,Pharmacy,Retail,Pitodomide,Antimalarial,10.0,24,240.0,December,2019
Gerlach LLC ,"Kertzmann, Quitzon and Harris Pharmaceutical Limited",Forst,Germany,Pharmacy,Retail,Benzoprox,Antiseptics,10.0,284,2840.0,December,2019
Gerlach LLC ,"Zieme, Doyle and Kunze Pharmacy",Tuttlingen,Germany,Pharmacy,Retail,Exotropin Empizine,Mood Stabilizers,10.0,785,7850.0,December,2019
Gerlach LLC ,Funk and Sons Pharmacy,Friedberg,Germany,Pharmacy,Retail,Benzoprox,Antiseptics,50.0,284,14200.0,December,2019
Gerlach LLC ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,Pharmacy,Retail,Finanel,Antimalarial,30.0,206,6180.0,December,2019
Gerlach LLC ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,Pharmacy,Retail,Comzyme,Antibiotics,20.0,114,2280.0,December,2019
Gerlach LLC ,Ward Group Pharma Plc,Barsinghausen,Germany,Pharmacy,Retail,Menogine,Antiseptics,2.0,742,1484.0,December,2019
Gerlach LLC ,West Group Pharma Plc,Aschersleben,Germany,Pharmacy,Retail,Interzide,Antimalarial,20.0,420,8400.0,December,2019
Gerlach LLC ,"Fritsch, Hodkiewicz and Sipes Pharmacy",Haldensleben,Germany,Pharmacy,Retail,Belavarix Benzabicin,Antibiotics,2.0,131,262.0,December,2019
Gerlach LLC ,Friesen Group ,Meiningen,Germany,Pharmacy,Retail,Symbitrim,Analgesics,3.0,536,1608.0,December,2019
Gerlach LLC ,Lockman-Welch Pharmaceutical Limited,Zweibrücken,Germany,Pharmacy,Retail,Afluferon Entrarenone,Antimalarial,45.0,104,4680.0,December,2019
Gerlach LLC ,"Parker, Green and Emmerich Pharma Plc",Baesweiler,Germany,Pharmacy,Retail,Malavirine Alimdine,Mood Stabilizers,25.0,767,19175.0,December,2019
Gerlach LLC ,Fadel-West Pharmaceutical Ltd,Filderstadt,Germany,Pharmacy,Retail,Thionide,Analgesics,10.0,113,1130.0,December,2019
Gerlach LLC ,McDermott Inc Pharma Plc,Staßfurt,Germany,Pharmacy,Retail,Malavirine Alimdine,Mood Stabilizers,2.0,767,1534.0,December,2019
Gerlach LLC ,Huels-Klein ,Peine,Germany,Pharmacy,Retail,Effigine Propraprex,Antimalarial,2.0,377,754.0,December,2019
Gerlach LLC ,"Hahn, Rutherford and Gislason Pharmacy",Wolfenbüttel,Germany,Pharmacy,Retail,Apromin,Antiseptics,2.0,375,750.0,December,2019
Gerlach LLC ,"Erdman, Senger and Oberbrunner Pharmacy",Straubing,Germany,Pharmacy,Retail,Alarudin Azarolac,Mood Stabilizers,150.0,567,85050.0,December,2019
Gerlach LLC ,Huel Inc Pharm,Zwickau,Germany,Pharmacy,Retail,Doxivorin,Antimalarial,90.0,516,46440.0,December,2019
Gerlach LLC ,"Zieme, Doyle and Kunze Pharmacy",Tuttlingen,Germany,Pharmacy,Retail,Apronazol,Antibiotics,250.0,472,118000.0,December,2019
Gerlach LLC ,"Roob, Ernser and Kub Pharmacy",Göttingen,Germany,Pharmacy,Retail,Abilovir Aprotasol,Antipiretics,5.0,269,1345.0,December,2019
Gerlach LLC ,"Fritsch, Hodkiewicz and Sipes Pharmacy",Haldensleben,Germany,Pharmacy,Retail,Magneprex,Antimalarial,3.0,187,561.0,December,2019
Gerlach LLC ,"Leuschke, Waters and Schowalter Pharma Plc",Herzogenrath,Germany,Pharmacy,Retail,Kiovax Tercorolac,Analgesics,34.0,722,24548.0,December,2019
Gerlach LLC ,Crist Inc Pharma Plc,Eschwege,Germany,Pharmacy,Retail,Pulmodiol Adalaxime,Analgesics,30.0,605,18150.0,December,2019
Gerlach LLC ,Gleason PLC Pharma Plc,Bad Reichenhall,Germany,Pharmacy,Retail,Symdocet,Antipiretics,200.0,470,94000.0,December,2019
Gerlach LLC ,Koss Ltd Pharma Plc,Dingolfing,Germany,Pharmacy,Retail,Rositroban,Mood Stabilizers,100.0,481,48100.0,December,2019
Gerlach LLC ,Ward Group Pharma Plc,Barsinghausen,Germany,Pharmacy,Retail,Biotasol Siloderm,Antiseptics,50.0,373,18650.0,December,2019
Gerlach LLC ,"Torphy, Pfeffer and Jakubowski Pharm",Limburg,Germany,Pharmacy,Retail,Kinerinex,Antiseptics,56.0,647,36232.0,December,2019
Gerlach LLC ,McCullough LLC Pharmaceutical Ltd,Lage,Germany,Pharmacy,Retail,Decidenu Galantrigine,Antipiretics,10.0,590,5900.0,December,2019
Gerlach LLC ,"Leuschke, Waters and Schowalter Pharma Plc",Herzogenrath,Germany,Pharmacy,Retail,Albudazole Erobloc,Antiseptics,30.0,563,16890.0,December,2019
Gerlach LLC ,Rohan Inc Pharmaceutical Limited,Amberg,Germany,Pharmacy,Retail,Antaparin Varizyme,Mood Stabilizers,100.0,513,51300.0,December,2019
Gerlach LLC ,Abernathy and Sons ,Freiburg im Breisgau,Germany,Pharmacy,Retail,Malaxolol Aeroprosyn,Antiseptics,10.0,502,5020.0,December,2019
Gerlach LLC ,"Roob, Ernser and Kub Pharmacy",Göttingen,Germany,Pharmacy,Retail,Abobozolid,Antimalarial,50.0,75,3750.0,December,2019
Gerlach LLC ,"Buckridge, Dach and Carroll Pharmaceutical Ltd",Baunatal,Germany,Pharmacy,Retail,Abobozolid,Antimalarial,5.0,75,375.0,December,2019
Gerlach LLC ,Runte-Marquardt Pharmacy,Idstein,Germany,Pharmacy,Retail,Neuropogen Empibax,Analgesics,5.0,605,3025.0,December,2019
Gerlach LLC ,"Spinka, Schowalter and Conn ",Bergheim,Germany,Pharmacy,Retail,Interzide,Antimalarial,5.0,420,2100.0,December,2019
Gerlach LLC ,Paucek PLC ,Espelkamp,Germany,Pharmacy,Retail,Primapion,Antibiotics,1.0,492,492.0,December,2019
Gerlach LLC ,"Reynolds, Jast and Mante ",Achern,Germany,Pharmacy,Retail,Zynosine,Antimalarial,20.0,74,1480.0,December,2019
Gerlach LLC ,Hartmann-Wolf Pharmacy,Wunstorf,Germany,Pharmacy,Retail,Robapril,Antipiretics,30.0,453,13590.0,December,2019
Gerlach LLC ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Tiaracil,Antipiretics,30.0,162,4860.0,December,2019
Gerlach LLC ,"Upton, Abernathy and Goodwin Pharm",Kelkheim (Taunus),Germany,Pharmacy,Retail,Saprodeine Zanprosyn,Antibiotics,50.0,215,10750.0,December,2019
Gerlach LLC ,Crist Inc Pharma Plc,Eschwege,Germany,Pharmacy,Retail,Liomulin,Mood Stabilizers,38.0,490,18620.0,December,2019
Gerlach LLC ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,Pharmacy,Retail,Angioparin Brimosumab,Mood Stabilizers,100.0,682,68200.0,December,2019
Gerlach LLC ,Hermiston LLC Pharm,Moers,Germany,Pharmacy,Retail,Sumanazole,Analgesics,3.0,529,1587.0,December,2019
Gerlach LLC ,Emard-O'Connell Pharm,Rosenheim,Germany,Pharmacy,Retail,Finanel,Antimalarial,10.0,206,2060.0,December,2019
Gerlach LLC ,VonRueden-Adams Pharm,Delitzsch,Germany,Pharmacy,Retail,Tetalamide,Antibiotics,1.0,430,430.0,December,2019
Gerlach LLC ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Alemtuvatol Megalinum,Analgesics,1.0,682,682.0,December,2019
Gerlach LLC ,Ritchie-Rodriguez Pharmacy,Herford,Germany,Pharmacy,Retail,Microroban Afatigomar,Antimalarial,20.0,478,9560.0,December,2019
Gerlach LLC ,Barrows Inc Pharmaceutical Limited,Speyer,Germany,Pharmacy,Retail,Trazobalamin,Mood Stabilizers,50.0,762,38100.0,December,2019
Gerlach LLC ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Tetratanyl,Antimalarial,900.0,511,459900.0,December,2019
Gerlach LLC ,Mills Inc Pharmacy,Bremen,Germany,Pharmacy,Retail,Abranatal Lysoprosate,Antiseptics,100.0,681,68100.0,December,2019
Gerlach LLC ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,Pharmacy,Retail,Victomax,Analgesics,5.0,623,3115.0,December,2019
Gerlach LLC ,Breitenberg-Kuhn Pharma Plc,Cloppenburg,Germany,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,7.0,452,3164.0,December,2019
Gerlach LLC ,Monahan Ltd Pharmaceutical Ltd,Lüneburg,Germany,Pharmacy,Retail,Temasone Thiobucil,Antimalarial,2.0,482,964.0,December,2019
Gerlach LLC ,"Lebsack, Yost and Heller Pharma Plc",Ibbenbüren,Germany,Pharmacy,Retail,Xenaminphen,Antimalarial,3.0,195,585.0,December,2019
Gerlach LLC ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,Pharmacy,Retail,Acelimus,Analgesics,5.0,746,3730.0,December,2019
Gerlach LLC ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Alglutriptan,Analgesics,2.0,301,602.0,December,2019
Gerlach LLC ,Fahey-Prosacco Pharmaceutical Limited,Einbeck,Germany,Pharmacy,Retail,Sumanazole,Analgesics,3.0,529,1587.0,December,2019
Gerlach LLC ,Mraz Group Pharmaceutical Limited,Schweinfurt,Germany,Pharmacy,Retail,Xenaderal,Mood Stabilizers,3.0,311,933.0,December,2019
Gerlach LLC ,Kreiger Inc ,Burgdorf,Germany,Pharmacy,Retail,Saprodeine Zanprosyn,Antibiotics,1.0,215,215.0,December,2019
Gerlach LLC ,Schaefer-Rolfson Pharma Plc,Freiberg,Germany,Pharmacy,Retail,Ampysin,Analgesics,1.0,243,243.0,December,2019
Gerlach LLC ,Armstrong Inc Pharma Plc,Passau,Germany,Pharmacy,Retail,Pulmodiol Adalaxime,Analgesics,5.0,605,3025.0,December,2019
Gerlach LLC ,Abernathy and Sons ,Freiburg im Breisgau,Germany,Pharmacy,Retail,Choriotrisin,Antibiotics,10.0,591,5910.0,December,2019
Gerlach LLC ,Huel Inc Pharm,Zwickau,Germany,Pharmacy,Retail,Amavirase,Antipiretics,2.0,487,974.0,December,2019
Gerlach LLC ,Heller-Abernathy Pharma Plc,Heide,Germany,Pharmacy,Retail,Araxetine,Antibiotics,2.0,450,900.0,December,2019
Gerlach LLC ,Cummings LLC Pharmaceutical Ltd,Sundern,Germany,Pharmacy,Retail,Abilovir Aprotasol,Antipiretics,10.0,269,2690.0,December,2019
Gerlach LLC ,Roob PLC Pharmaceutical Limited,Frechen,Germany,Pharmacy,Retail,Ribabyclor,Antiseptics,20.0,469,9380.0,December,2019
Gerlach LLC ,"Will, McGlynn and Fritsch Pharmaceutical Ltd",Bitterfeld,Germany,Pharmacy,Retail,Morphizolid Tianalin,Mood Stabilizers,10.0,742,7420.0,December,2019
Gerlach LLC ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,Pharmacy,Retail,Topipizole,Mood Stabilizers,20.0,368,7360.0,December,2019
Gerlach LLC ,"Steuber, Skiles and Kilback Pharmaceutical Limited",Bonn,Germany,Pharmacy,Retail,Metapatch,Antipiretics,10.0,438,4380.0,December,2019
Gerlach LLC ,Kuhic LLC ,Schleswig,Germany,Pharmacy,Retail,Thalilamide,Antibiotics,5.0,615,3075.0,December,2019
Gerlach LLC ,"Funk, Ratke and Heaney ",Bad Dürkheim,Germany,Pharmacy,Retail,Relenstrel Exurabine,Antibiotics,2.0,424,848.0,December,2019
Gerlach LLC ,Sauer-Herzog Pharmacy,Winsen,Germany,Pharmacy,Retail,Ranediol,Antibiotics,2.0,401,802.0,December,2019
Gerlach LLC ,Abernathy and Sons ,Freiburg im Breisgau,Germany,Pharmacy,Retail,Zonitonin,Antiseptics,5.0,518,2590.0,December,2019
Gerlach LLC ,Crist LLC Pharma Plc,Neustadt,Germany,Pharmacy,Retail,Immurenol Temarate,Antipiretics,20.0,303,6060.0,December,2019
Gerlach LLC ,"Lebsack, Yost and Heller Pharma Plc",Ibbenbüren,Germany,Pharmacy,Retail,Penitrana,Analgesics,10.0,179,1790.0,December,2019
Gerlach LLC ,Runolfsson-Halvorson Pharm,Rheinberg,Germany,Pharmacy,Retail,Lioletine Refliruvax,Analgesics,50.0,435,21750.0,December,2019
Gerlach LLC ,Gottlieb-Cruickshank Pharm,Schwabach,Germany,Pharmacy,Retail,Doxivorin,Antimalarial,10.0,516,5160.0,December,2019
Gerlach LLC ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Formolovir Amanferon,Analgesics,10.0,191,1910.0,December,2019
Gerlach LLC ,Raynor LLC Pharmaceutical Limited,Strausberg,Germany,Pharmacy,Retail,Imiderm Vibranovate,Antipiretics,80.0,390,31200.0,December,2019
Gerlach LLC ,Huels-Klein ,Peine,Germany,Pharmacy,Retail,Morphizolid Tianalin,Mood Stabilizers,400.0,742,296800.0,December,2019
Gerlach LLC ,Armstrong Inc Pharma Plc,Passau,Germany,Pharmacy,Retail,Penitrana,Analgesics,3.0,179,537.0,December,2019
Gerlach LLC ,"Kuphal, Herzog and Purdy Pharmaceutical Limited",Erding,Germany,Pharmacy,Retail,Fentalac,Antipiretics,20.0,618,12360.0,December,2019
